"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","Içara 09@ctb0616",-49.25202426,-28.69629257,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oRTRRMnhRMXJTNkk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Içara 09@ctb0616"">Relatar problema</a>"
"2","Içara 04@ctb0616",-49.22028708,-28.68298351,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oRTRRMnhRMXJTNkk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Içara 04@ctb0616"">Relatar problema</a>"
"3","Içara 06@ctb0616",-49.23717052,-28.6873375,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oRTRRMnhRMXJTNkk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Içara 06@ctb0616"">Relatar problema</a>"
"4","Içara 12@ctb0616",-49.27519725,-28.69555221,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oRTRRMnhRMXJTNkk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Içara 12@ctb0616"">Relatar problema</a>"
"5","Içara 03@ctb0616",-49.22080923,-28.68659997,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oRTRRMnhRMXJTNkk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Içara 03@ctb0616"">Relatar problema</a>"
"6","Içara 08@ctb0616",-49.24236222,-28.6920434,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oRTRRMnhRMXJTNkk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Içara 08@ctb0616"">Relatar problema</a>"
"7","Içara 11@ctb0616",-49.27567097,-28.69350075,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oRTRRMnhRMXJTNkk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Içara 11@ctb0616"">Relatar problema</a>"
"8","Içara 14@ctb0616",-49.33176492,-28.69678496,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oRTRRMnhRMXJTNkk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Içara 14@ctb0616"">Relatar problema</a>"
"9","Içara 07@ctb0616",-49.24980149,-28.70193996,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oRTRRMnhRMXJTNkk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Içara 07@ctb0616"">Relatar problema</a>"
"10","Içara 05@ctb0616",-49.23432088,-28.68334782,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oRTRRMnhRMXJTNkk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Içara 05@ctb0616"">Relatar problema</a>"
"11","Içara 10@ctb0616",-49.26565731,-28.69749677,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oRTRRMnhRMXJTNkk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Içara 10@ctb0616"">Relatar problema</a>"
"12","Içara 13@ctb0616",-49.30276927,-28.68095683,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oRTRRMnhRMXJTNkk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Içara 13@ctb0616"">Relatar problema</a>"
"13","Içara 02@ctb0616",-49.21719656,-28.69325724,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oRTRRMnhRMXJTNkk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Içara 02@ctb0616"">Relatar problema</a>"
"14","Içara 01@ctb0616",-49.18975829,-28.69032109,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oRTRRMnhRMXJTNkk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Içara 01@ctb0616"">Relatar problema</a>"
