"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","PERFIL-EXTRA-5@ctb0669",-62.23333333,-9.7,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oYkNBRVNzVUxuOUk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-EXTRA-5@ctb0669"">Relatar problema</a>"
"2","PERFIL-EXTRA-8@ctb0669",-62.23333333,-9.68333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oYkNBRVNzVUxuOUk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-EXTRA-8@ctb0669"">Relatar problema</a>"
"3","PERFIL-EXTRA-6@ctb0669",-62.25,-9.65,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oYkNBRVNzVUxuOUk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-EXTRA-6@ctb0669"">Relatar problema</a>"
"4","Perfil-3@ctb0669",-61.98333333,-9.41666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oYkNBRVNzVUxuOUk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-3@ctb0669"">Relatar problema</a>"
"5","Perfil-21@ctb0669",-61.98333333,-9.5,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oYkNBRVNzVUxuOUk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-21@ctb0669"">Relatar problema</a>"
"6","Perfil-17@ctb0669",-62.96666667,-9.41666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oYkNBRVNzVUxuOUk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-17@ctb0669"">Relatar problema</a>"
"7","Perfil-4@ctb0669",-62.05,-9.5,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oYkNBRVNzVUxuOUk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-4@ctb0669"">Relatar problema</a>"
"8","PERFIL-EXTRA-3@ctb0669",-62.06666667,-9.53333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oYkNBRVNzVUxuOUk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-EXTRA-3@ctb0669"">Relatar problema</a>"
"9","Perfil-7@ctb0669",-62.08333333,-9.53333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oYkNBRVNzVUxuOUk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-7@ctb0669"">Relatar problema</a>"
"10","PERFIL-EXTRA-2@ctb0669",-62.1,-9.53333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oYkNBRVNzVUxuOUk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-EXTRA-2@ctb0669"">Relatar problema</a>"
"11","PERFIL-EXTRA-13@ctb0669",-62.13333333,-9.38333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oYkNBRVNzVUxuOUk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-EXTRA-13@ctb0669"">Relatar problema</a>"
"12","PERFIL-EXTRA-11@ctb0669",-62.05,-9.53333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oYkNBRVNzVUxuOUk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-EXTRA-11@ctb0669"">Relatar problema</a>"
