"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","13@ctb0706",-51.23333333,3.2,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odmN3M3UtOEgyclk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=13@ctb0706"">Relatar problema</a>"
"2","27@ctb0706",-50.91666667,0.21666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odmN3M3UtOEgyclk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=27@ctb0706"">Relatar problema</a>"
"3","7@ctb0706",-52.9,1.33333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odmN3M3UtOEgyclk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=7@ctb0706"">Relatar problema</a>"
"4","9@ctb0706",-51.08377607,0.36632087,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odmN3M3UtOEgyclk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=9@ctb0706"">Relatar problema</a>"
"5","6@ctb0706",-53.45,1.8,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odmN3M3UtOEgyclk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=6@ctb0706"">Relatar problema</a>"
"6","21@ctb0706",-50.91666667,2.53333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odmN3M3UtOEgyclk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=21@ctb0706"">Relatar problema</a>"
"7","19@ctb0706",-50.86666667,2.66666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odmN3M3UtOEgyclk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=19@ctb0706"">Relatar problema</a>"
"8","26@ctb0706",-51.00049481,1.29965932,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odmN3M3UtOEgyclk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=26@ctb0706"">Relatar problema</a>"
"9","2@ctb0706",-53.00045616,0.79965704,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odmN3M3UtOEgyclk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=2@ctb0706"">Relatar problema</a>"
"10","12@ctb0706",-51.25,3.18333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odmN3M3UtOEgyclk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=12@ctb0706"">Relatar problema</a>"
