"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","Exame-01@ctb0784",-48.692305,-28.140279,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNTF2dzRZMXMyQk0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-01@ctb0784"">Relatar problema</a>"
"2","Exame-02@ctb0784",-48.693401,-28.15898,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNTF2dzRZMXMyQk0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-02@ctb0784"">Relatar problema</a>"
"3","Exame-03@ctb0784",-48.806354,-28.447445,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNTF2dzRZMXMyQk0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-03@ctb0784"">Relatar problema</a>"
"4","Exame-04@ctb0784",-48.798953,-28.453587,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNTF2dzRZMXMyQk0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-04@ctb0784"">Relatar problema</a>"
"5","Exame-05@ctb0784",-48.953504,-28.431341,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNTF2dzRZMXMyQk0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-05@ctb0784"">Relatar problema</a>"
"6","Exame-06@ctb0784",-48.991674,-28.460984,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNTF2dzRZMXMyQk0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-06@ctb0784"">Relatar problema</a>"
"7","Exame-07@ctb0784",-49.053855,-28.542368,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNTF2dzRZMXMyQk0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-07@ctb0784"">Relatar problema</a>"
"8","Exame-08@ctb0784",-49.327838,-28.780688,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNTF2dzRZMXMyQk0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-08@ctb0784"">Relatar problema</a>"
"9","Exame-09@ctb0784",-49.404671,-28.825362,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNTF2dzRZMXMyQk0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-09@ctb0784"">Relatar problema</a>"
"10","Exame-10@ctb0784",-49.516797,-28.921081,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNTF2dzRZMXMyQk0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-10@ctb0784"">Relatar problema</a>"
"11","Exame-11@ctb0784",-49.556414,-28.886503,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNTF2dzRZMXMyQk0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-11@ctb0784"">Relatar problema</a>"
"12","Exame-12@ctb0784",-49.58697,-28.862942,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNTF2dzRZMXMyQk0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-12@ctb0784"">Relatar problema</a>"
