"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","6@ctb0703",-49.8167,-5.6667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=6@ctb0703"">Relatar problema</a>"
"2","7@ctb0703",-48.5,-6.4,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=7@ctb0703"">Relatar problema</a>"
"3","21@ctb0703",-52.0667,-6.5667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=21@ctb0703"">Relatar problema</a>"
"4","11@ctb0703",-49.5333,-4.3667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=11@ctb0703"">Relatar problema</a>"
"5","8@ctb0703",-49.5333,-5.6167,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=8@ctb0703"">Relatar problema</a>"
"6","17@ctb0703",-48.0833,-5.65,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=17@ctb0703"">Relatar problema</a>"
"7","15@ctb0703",-51.6833,-7.0333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=15@ctb0703"">Relatar problema</a>"
"8","5@ctb0703",-52.0167,-7.3,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=5@ctb0703"">Relatar problema</a>"
"9","22@ctb0703",-48.5333,-7.2833,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=22@ctb0703"">Relatar problema</a>"
"10","16@ctb0703",-51.8,-7.9833,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=16@ctb0703"">Relatar problema</a>"
"11","2@ctb0703",-47.7167,-2.95,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=2@ctb0703"">Relatar problema</a>"
"12","10@ctb0703",-49.1,-5.35,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=10@ctb0703"">Relatar problema</a>"
"13","18@ctb0703",-48.7167,-5.4833,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=18@ctb0703"">Relatar problema</a>"
"14","19@ctb0703",-48.9167,-5.3833,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=19@ctb0703"">Relatar problema</a>"
"15","3@ctb0703",-49.1167,-7.75,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=3@ctb0703"">Relatar problema</a>"
"16","12@ctb0703",-52.8167,-8.25,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=12@ctb0703"">Relatar problema</a>"
"17","4@ctb0703",-51.7833,-7.2333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=4@ctb0703"">Relatar problema</a>"
"18","13@ctb0703",-49.1,-4.65,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=13@ctb0703"">Relatar problema</a>"
"19","1@ctb0703",-47.8167,-2.9167,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQ2tjenBZSW0taEk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=1@ctb0703"">Relatar problema</a>"
