"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","B@ctb0019",-50.227824,-29.487942,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=B@ctb0019"">Relatar problema</a>"
"2","F1@ctb0019",-50.222238,-29.482984,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=F1@ctb0019"">Relatar problema</a>"
"3","F10@ctb0019",-50.169609,-29.478909,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=F10@ctb0019"">Relatar problema</a>"
"4","F2@ctb0019",-50.219623,-29.482261,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=F2@ctb0019"">Relatar problema</a>"
"5","F3@ctb0019",-50.243962,-29.481923,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=F3@ctb0019"">Relatar problema</a>"
"6","F4@ctb0019",-50.210071,-29.485927,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=F4@ctb0019"">Relatar problema</a>"
"7","F5@ctb0019",-50.205119,-29.489567,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=F5@ctb0019"">Relatar problema</a>"
"8","F6@ctb0019",-50.198076,-29.485685,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=F6@ctb0019"">Relatar problema</a>"
"9","F7@ctb0019",-50.183392,-29.488585,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=F7@ctb0019"">Relatar problema</a>"
"10","F8@ctb0019",-50.182287,-29.487505,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=F8@ctb0019"">Relatar problema</a>"
"11","F9@ctb0019",-50.161368,-29.470493,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=F9@ctb0019"">Relatar problema</a>"
"12","FP1@ctb0019",-50.207818,-29.482576,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=FP1@ctb0019"">Relatar problema</a>"
"13","FP2@ctb0019",-50.207873,-29.486262,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=FP2@ctb0019"">Relatar problema</a>"
"14","G1@ctb0019",-50.22795,-29.48919,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=G1@ctb0019"">Relatar problema</a>"
"15","G2@ctb0019",-50.228016,-29.487262,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=G2@ctb0019"">Relatar problema</a>"
"16","G3@ctb0019",-50.20606,-29.48129,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=G3@ctb0019"">Relatar problema</a>"
"17","GS1@ctb0019",-50.221624,-29.48723,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=GS1@ctb0019"">Relatar problema</a>"
"18","GS2@ctb0019",-50.218908,-29.48716,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=GS2@ctb0019"">Relatar problema</a>"
"19","GS3@ctb0019",-50.223949,-29.485073,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oaWFTVlFxdF9tNms"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=GS3@ctb0019"">Relatar problema</a>"
