"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","76@ctb0751",-64.16666667,-9.81666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=76@ctb0751"">Relatar problema</a>"
"2","79@ctb0751",-64.76666667,-9.43333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=79@ctb0751"">Relatar problema</a>"
"3","83@ctb0751",-62.05,-9.06666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=83@ctb0751"">Relatar problema</a>"
"4","148@ctb0751",-63.53333333,-10.8,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=148@ctb0751"">Relatar problema</a>"
"5","61@ctb0751",-65.26666667,-9.75,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=61@ctb0751"">Relatar problema</a>"
"6","91@ctb0751",-62.16666667,-9.13333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=91@ctb0751"">Relatar problema</a>"
"7","120@ctb0751",-60.33333333,-9.5,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=120@ctb0751"">Relatar problema</a>"
"8","126@ctb0751",-65.3167,-10.4,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=126@ctb0751"">Relatar problema</a>"
"9","151@ctb0751",-62.56666667,-10.15,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=151@ctb0751"">Relatar problema</a>"
"10","183@ctb0751",-61.21666667,-10.91666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=183@ctb0751"">Relatar problema</a>"
"11","41@ctb0751",-61.18333333,-8.58333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=41@ctb0751"">Relatar problema</a>"
"12","3@ctb0751",-64.6,-8.26666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=3@ctb0751"">Relatar problema</a>"
"13","23@ctb0751",-63.51666667,-8.48333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=23@ctb0751"">Relatar problema</a>"
"14","53@ctb0751",-65.986413,-9.40692,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=53@ctb0751"">Relatar problema</a>"
"15","195@ctb0751",-62.26666667,-11.28333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=195@ctb0751"">Relatar problema</a>"
"16","188@ctb0751",-64.08333333,-11.11666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=188@ctb0751"">Relatar problema</a>"
"17","13@ctb0751",-63.31666667,-8.25,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=13@ctb0751"">Relatar problema</a>"
"18","175@ctb0751",-61.35,-10.28333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=175@ctb0751"">Relatar problema</a>"
"19","182@ctb0751",-61.15,-10.78333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=182@ctb0751"">Relatar problema</a>"
"20","193@ctb0751",-62.28333333,-11.01666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=193@ctb0751"">Relatar problema</a>"
"21","65@ctb0751",-63.2,-9.1667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=65@ctb0751"">Relatar problema</a>"
"22","20@ctb0751",-62.26666667,-8.23333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=20@ctb0751"">Relatar problema</a>"
"23","168@ctb0751",-62.78333333,-10.78333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=168@ctb0751"">Relatar problema</a>"
"24","154@ctb0751",-62.85,-10.26666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=154@ctb0751"">Relatar problema</a>"
"25","213@ctb0751",-61.48333333,-11.86666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=213@ctb0751"">Relatar problema</a>"
"26","21@ctb0751",-62.28333333,-8.23333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=21@ctb0751"">Relatar problema</a>"
"27","211@ctb0751",-61.0667,-11.7667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=211@ctb0751"">Relatar problema</a>"
"28","85@ctb0751",-62.2,-9.1,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=85@ctb0751"">Relatar problema</a>"
"29","147@ctb0751",-63.8,-10.68333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=147@ctb0751"">Relatar problema</a>"
"30","198@ctb0751",-62.66666667,-11.7,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=198@ctb0751"">Relatar problema</a>"
"31","184@ctb0751",-64.73333333,-11.15,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=184@ctb0751"">Relatar problema</a>"
"32","209@ctb0751",-60.75,-11.58333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=209@ctb0751"">Relatar problema</a>"
"33","178@ctb0751",-60.11666667,-10.46666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=178@ctb0751"">Relatar problema</a>"
"34","95@ctb0751",-62.58333333,-9.21666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=95@ctb0751"">Relatar problema</a>"
"35","101@ctb0751",-62.25,-9.35,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=101@ctb0751"">Relatar problema</a>"
"36","215@ctb0751",-60.95,-11.95,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=215@ctb0751"">Relatar problema</a>"
"37","11@ctb0751",-63.5667,-8.6667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=11@ctb0751"">Relatar problema</a>"
"38","204@ctb0751",-60.38333333,-11.3,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=204@ctb0751"">Relatar problema</a>"
"39","24@ctb0751",-63.98333333,-8.76666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=24@ctb0751"">Relatar problema</a>"
"40","96@ctb0751",-62.36666667,-9.25,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=96@ctb0751"">Relatar problema</a>"
"41","60@ctb0751",-64.58333333,-9.66666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=60@ctb0751"">Relatar problema</a>"
"42","90@ctb0751",-62.48333333,-9.16666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oR2ktLXdhYzQ5NFk"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=90@ctb0751"">Relatar problema</a>"
