"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","40@ctb0710",-54.7,0.7,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=40@ctb0710"">Relatar problema</a>"
"2","36@ctb0710",-54.28333333,1.35,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=36@ctb0710"">Relatar problema</a>"
"3","6@ctb0710",-59.71666667,1.25,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=6@ctb0710"">Relatar problema</a>"
"4","23@ctb0710",-55.6667,1.3667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=23@ctb0710"">Relatar problema</a>"
"5","27@ctb0710",-55.86666667,1.05,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=27@ctb0710"">Relatar problema</a>"
"6","1@ctb0710",-59.83333333,1.25,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=1@ctb0710"">Relatar problema</a>"
"7","4@ctb0710",-59.35,0.65,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=4@ctb0710"">Relatar problema</a>"
"8","26@ctb0710",-56.18333333,0.1,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=26@ctb0710"">Relatar problema</a>"
"9","28@ctb0710",-56.58333333,0.83333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=28@ctb0710"">Relatar problema</a>"
"10","25@ctb0710",-55.63333333,1.2,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=25@ctb0710"">Relatar problema</a>"
"11","17@ctb0710",-57.5,0.15,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=17@ctb0710"">Relatar problema</a>"
"12","41@ctb0710",-54.13333333,0.7,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=41@ctb0710"">Relatar problema</a>"
"13","35@ctb0710",-55.33333333,1.45,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=35@ctb0710"">Relatar problema</a>"
"14","32@ctb0710",-55.1833,1.8333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=32@ctb0710"">Relatar problema</a>"
"15","16@ctb0710",-57.38333333,0.41666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=16@ctb0710"">Relatar problema</a>"
"16","9@ctb0710",-57.43333333,1.88333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=9@ctb0710"">Relatar problema</a>"
"17","20@ctb0710",-56.88333333,1.81666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=20@ctb0710"">Relatar problema</a>"
"18","24@ctb0710",-56.83333333,1.33333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oQTdMLWw2akhiME0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=24@ctb0710"">Relatar problema</a>"
