"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","115@ctb0761",-48.9,-14.96666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=115@ctb0761"">Relatar problema</a>"
"2","90@ctb0761",-52.68333333,-14.2,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=90@ctb0761"">Relatar problema</a>"
"3","23@ctb0761",-49.6,-12.6,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=23@ctb0761"">Relatar problema</a>"
"4","69@ctb0761",-49.45,-13.75,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=69@ctb0761"">Relatar problema</a>"
"5","34@ctb0761",-48.38333333,-12.93333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=34@ctb0761"">Relatar problema</a>"
"6","118@ctb0761",-48.21666667,-14.41666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=118@ctb0761"">Relatar problema</a>"
"7","86@ctb0761",-48.28333333,-13.03333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=86@ctb0761"">Relatar problema</a>"
"8","56@ctb0761",-50.55,-13.06666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=56@ctb0761"">Relatar problema</a>"
"9","45@ctb0761",-52.1,-13.3,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=45@ctb0761"">Relatar problema</a>"
"10","74@ctb0761",-49.08333333,-13.95,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=74@ctb0761"">Relatar problema</a>"
"11","63@ctb0761",-50.15,-13.18333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=63@ctb0761"">Relatar problema</a>"
"12","4@ctb0761",-51.76666667,-12.55,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=4@ctb0761"">Relatar problema</a>"
"13","139@ctb0761",-51.11666667,-15.9,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=139@ctb0761"">Relatar problema</a>"
"14","37@ctb0761",-48.05,-12.36666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=37@ctb0761"">Relatar problema</a>"
"15","67@ctb0761",-49.9,-13.58333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=67@ctb0761"">Relatar problema</a>"
"16","148@ctb0761",-50.25,-15.88333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=148@ctb0761"">Relatar problema</a>"
"17","140@ctb0761",-50.95,-15.06666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=140@ctb0761"">Relatar problema</a>"
"18","31@ctb0761",-48.83333333,-12.41666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=31@ctb0761"">Relatar problema</a>"
"19","53@ctb0761",-50.73333333,-13.21666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=53@ctb0761"">Relatar problema</a>"
"20","52@ctb0761",-50.83333333,-13.21666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=52@ctb0761"">Relatar problema</a>"
"21","95@ctb0761",-52.18333333,-14.96666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=95@ctb0761"">Relatar problema</a>"
"22","129@ctb0761",-52.2,-15.41666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=129@ctb0761"">Relatar problema</a>"
"23","131@ctb0761",-51.98333333,-15.78333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=131@ctb0761"">Relatar problema</a>"
"24","177@ctb0761",-48.06666667,-15.63333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=177@ctb0761"">Relatar problema</a>"
"25","114@ctb0761",-49.1,-15.98333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=114@ctb0761"">Relatar problema</a>"
"26","168@ctb0761",-49.26666667,-15.15,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=168@ctb0761"">Relatar problema</a>"
"27","174@ctb0761",-48.48333333,-15.76666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=174@ctb0761"">Relatar problema</a>"
"28","76@ctb0761",-48.98333333,-13.41666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=76@ctb0761"">Relatar problema</a>"
"29","102@ctb0761",-50.38333333,-14.26666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=102@ctb0761"">Relatar problema</a>"
"30","122@ctb0761",-53.53333333,-15.85,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=122@ctb0761"">Relatar problema</a>"
"31","167@ctb0761",-49.3,-15.2,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=167@ctb0761"">Relatar problema</a>"
"32","25@ctb0761",-49.292047,-11.932307,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23odzF6dWsxNC1IWlU"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=25@ctb0761"">Relatar problema</a>"
