"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","Perfil-84@ctb0642",-43.9167,-14.85,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-84@ctb0642"">Relatar problema</a>"
"2","Perfil-43@ctb0642",-41.6,-16.1,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-43@ctb0642"">Relatar problema</a>"
"3","Perfil-35@ctb0642",-42.1833,-16.3667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-35@ctb0642"">Relatar problema</a>"
"4","Perfil-36@ctb0642",-42,-16.35,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-36@ctb0642"">Relatar problema</a>"
"5","Perfil-33@ctb0642",-42.2667,-16.2,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-33@ctb0642"">Relatar problema</a>"
"6","Perfil-42@ctb0642",-42.2833,-16.3,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-42@ctb0642"">Relatar problema</a>"
"7","Perfil-40@ctb0642",-44.4,-15.25,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-40@ctb0642"">Relatar problema</a>"
"8","Perfil-86@ctb0642",-43.9833,-14.2333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-86@ctb0642"">Relatar problema</a>"
"9","Perfil-47@ctb0642",-43.2333,-15.75,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-47@ctb0642"">Relatar problema</a>"
"10","Perfil-49@ctb0642",-43.6833,-16.65,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-49@ctb0642"">Relatar problema</a>"
"11","Perfil-7@ctb0642",-44.3,-15.1833,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-7@ctb0642"">Relatar problema</a>"
"12","Perfil-28@ctb0642",-43.3833,-15.7833,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-28@ctb0642"">Relatar problema</a>"
"13","Perfil-29@ctb0642",-43.7,-15.3167,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-29@ctb0642"">Relatar problema</a>"
"14","Perfil-61@ctb0642",-43.3667,-15.5833,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-61@ctb0642"">Relatar problema</a>"
"15","Perfil-37@ctb0642",-44.4167,-16.4167,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-37@ctb0642"">Relatar problema</a>"
"16","Perfil-17@ctb0642",-44.6667,-17.0667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-17@ctb0642"">Relatar problema</a>"
"17","Perfil-38@ctb0642",-44.4167,-14.2167,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-38@ctb0642"">Relatar problema</a>"
"18","Perfil-73@ctb0642",-42.7667,-15.5,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-73@ctb0642"">Relatar problema</a>"
"19","Perfil-82@ctb0642",-44.4833,-14.4167,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-82@ctb0642"">Relatar problema</a>"
"20","Perfil-75@ctb0642",-44.9667,-17.2167,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-75@ctb0642"">Relatar problema</a>"
"21","Perfil-60@ctb0642",-44.7667,-16,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-60@ctb0642"">Relatar problema</a>"
"22","Perfil-34@ctb0642",-41.7667,-16.15,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-34@ctb0642"">Relatar problema</a>"
"23","Perfil-22@ctb0642",-45.0333,-16.3333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oLVNFNDR6YTY3eFE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil-22@ctb0642"">Relatar problema</a>"
