"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","Perfil 28@ctb0636",-54.1919,-22.3315,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23obWRNZlVQRi1LRTQ"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil 28@ctb0636"">Relatar problema</a>"
"2","Perfil 73@ctb0636",-52.5575,-21.8226,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23obWRNZlVQRi1LRTQ"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil 73@ctb0636"">Relatar problema</a>"
"3","Perfil 32@ctb0636",-53.0349,-21.875,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23obWRNZlVQRi1LRTQ"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil 32@ctb0636"">Relatar problema</a>"
"4","3@ctb0636",-54.3824,-23.7097,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23obWRNZlVQRi1LRTQ"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=3@ctb0636"">Relatar problema</a>"
"5","Perfil 08@ctb0636",-54.4765,-23.8118,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23obWRNZlVQRi1LRTQ"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil 08@ctb0636"">Relatar problema</a>"
"6","Perfil 09@ctb0636",-54.1,-23.7957,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23obWRNZlVQRi1LRTQ"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil 09@ctb0636"">Relatar problema</a>"
"7","Perfil 113@ctb0636",-56.7126,-20.6141,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23obWRNZlVQRi1LRTQ"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil 113@ctb0636"">Relatar problema</a>"
"8","Perfil 102@ctb0636",-56.7816,-21.1793,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23obWRNZlVQRi1LRTQ"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil 102@ctb0636"">Relatar problema</a>"
"9","Perfil 16@ctb0636",-53.5747,-22.3967,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23obWRNZlVQRi1LRTQ"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil 16@ctb0636"">Relatar problema</a>"
"10","Perfil 17@ctb0636",-53.843,-22.3118,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23obWRNZlVQRi1LRTQ"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil 17@ctb0636"">Relatar problema</a>"
"11","Perfil 47@ctb0636",-56.6149,-21.5272,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23obWRNZlVQRi1LRTQ"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil 47@ctb0636"">Relatar problema</a>"
"12","Perfil 22@ctb0636",-53.9767,-23.1087,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23obWRNZlVQRi1LRTQ"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Perfil 22@ctb0636"">Relatar problema</a>"
