"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","31@ctb0709",-63.13333333,2.78333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=31@ctb0709"">Relatar problema</a>"
"2","56@ctb0709",-61.0167,1.6167,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=56@ctb0709"">Relatar problema</a>"
"3","21@ctb0709",-60.8667,3.4,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=21@ctb0709"">Relatar problema</a>"
"4","3@ctb0709",-60.66666667,4.63333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=3@ctb0709"">Relatar problema</a>"
"5","5@ctb0709",-61.1667,4.4167,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=5@ctb0709"">Relatar problema</a>"
"6","20@ctb0709",-62.31666667,3.16666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=20@ctb0709"">Relatar problema</a>"
"7","62@ctb0709",-61.91666667,0.91666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=62@ctb0709"">Relatar problema</a>"
"8","38@ctb0709",-62.91666667,2.21666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=38@ctb0709"">Relatar problema</a>"
"9","29@ctb0709",-63.68333333,2.83333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=29@ctb0709"">Relatar problema</a>"
"10","67@ctb0709",-60.8,0.06666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=67@ctb0709"">Relatar problema</a>"
"11","12@ctb0709",-63.78333333,3.58333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=12@ctb0709"">Relatar problema</a>"
"12","22@ctb0709",-61.13333333,3.28333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=22@ctb0709"">Relatar problema</a>"
"13","23@ctb0709",-61.1,3.2833,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=23@ctb0709"">Relatar problema</a>"
"14","66@ctb0709",-60.26666667,0.46666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=66@ctb0709"">Relatar problema</a>"
"15","9@ctb0709",-61.1333,4.3167,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=9@ctb0709"">Relatar problema</a>"
"16","60@ctb0709",-65.1,0.7,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=60@ctb0709"">Relatar problema</a>"
"17","53@ctb0709",-60.01666667,1.88333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=53@ctb0709"">Relatar problema</a>"
"18","64@ctb0709",-61,0.93333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=64@ctb0709"">Relatar problema</a>"
"19","43@ctb0709",-60.8833,2.6667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=43@ctb0709"">Relatar problema</a>"
"20","45@ctb0709",-60.9333,2.4333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=45@ctb0709"">Relatar problema</a>"
"21","26@ctb0709",-60.3333,3.0667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=26@ctb0709"">Relatar problema</a>"
"22","14@ctb0709",-63.18333333,3.53333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=14@ctb0709"">Relatar problema</a>"
"23","34@ctb0709",-63.41666667,2.58333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=34@ctb0709"">Relatar problema</a>"
"24","63@ctb0709",-61.9,0.43333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=63@ctb0709"">Relatar problema</a>"
"25","41@ctb0709",-60.7167,2.8,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=41@ctb0709"">Relatar problema</a>"
"26","47@ctb0709",-63.61666667,1.75,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=47@ctb0709"">Relatar problema</a>"
"27","59@ctb0709",-60.53333333,1.08333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=59@ctb0709"">Relatar problema</a>"
"28","15@ctb0709",-63.13333333,3.55,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=15@ctb0709"">Relatar problema</a>"
"29","54@ctb0709",-61.33333333,1.83333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23od3NMRDJQOXU3aU0"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=54@ctb0709"">Relatar problema</a>"
