"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","7@ctb0701",-46.85,-1.6667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=7@ctb0701"">Relatar problema</a>"
"2","13@ctb0701",-41.8833,-3.2167,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=13@ctb0701"">Relatar problema</a>"
"3","6@ctb0701",-45.6333,-3.1833,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=6@ctb0701"">Relatar problema</a>"
"4","3@ctb0701",-47.5,-3.7,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=3@ctb0701"">Relatar problema</a>"
"5","10@ctb0701",-41.1833,-3.2,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=10@ctb0701"">Relatar problema</a>"
"6","19@ctb0701",-47.4833,-1.85,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=19@ctb0701"">Relatar problema</a>"
"7","2@ctb0701",-47.45,-3.3667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=2@ctb0701"">Relatar problema</a>"
"8","1@ctb0701",-47.5,-2.6667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=1@ctb0701"">Relatar problema</a>"
"9","12@ctb0701",-40.5833,-3.7167,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=12@ctb0701"">Relatar problema</a>"
"10","15@ctb0701",-41.8667,-4,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=15@ctb0701"">Relatar problema</a>"
"11","8@ctb0701",-40.75,-3.15,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=8@ctb0701"">Relatar problema</a>"
"12","18@ctb0701",-47.0833,-1.35,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=18@ctb0701"">Relatar problema</a>"
"13","21@ctb0701",-46.8667,-1.0833,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=21@ctb0701"">Relatar problema</a>"
"14","4@ctb0701",-42.95,-3.6,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=4@ctb0701"">Relatar problema</a>"
"15","20@ctb0701",-43.3833,-3.8,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=20@ctb0701"">Relatar problema</a>"
"16","5@ctb0701",-42.2667,-3.95,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=5@ctb0701"">Relatar problema</a>"
"17","17@ctb0701",-47.6833,-0.8,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=17@ctb0701"">Relatar problema</a>"
"18","14@ctb0701",-44.3333,-2.85,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=14@ctb0701"">Relatar problema</a>"
"19","9@ctb0701",-40.5,-3.3167,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=9@ctb0701"">Relatar problema</a>"
"20","16@ctb0701",-47.1,-1.3333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=16@ctb0701"">Relatar problema</a>"
"21","11@ctb0701",-44.4333,-3.7,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oVWtzZnl2WUlzX28"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=11@ctb0701"">Relatar problema</a>"
