"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","Exame-4@ctb0809",-47.08333333,-19.66666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-4@ctb0809"">Relatar problema</a>"
"2","Exame-8@ctb0809",-46.91666667,-18.85,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-8@ctb0809"">Relatar problema</a>"
"3","Exame-6@ctb0809",-47.28333333,-19.41666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-6@ctb0809"">Relatar problema</a>"
"4","Exame-18@ctb0809",-47.08333333,-18.25,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-18@ctb0809"">Relatar problema</a>"
"5","Exame-10@ctb0809",-46.51666667,-18.58333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-10@ctb0809"">Relatar problema</a>"
"6","Exame-16@ctb0809",-47.11666667,-17.9,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-16@ctb0809"">Relatar problema</a>"
"7","Exame-19@ctb0809",-47.06666667,-18.61666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-19@ctb0809"">Relatar problema</a>"
"8","Exame-12@ctb0809",-46.43333333,-18.38333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-12@ctb0809"">Relatar problema</a>"
"9","Exame-17@ctb0809",-47.08333333,-18.11666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-17@ctb0809"">Relatar problema</a>"
"10","Exame-11@ctb0809",-46.45,-18.48333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-11@ctb0809"">Relatar problema</a>"
"11","Exame-20@ctb0809",-47.08333333,-18.58333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-20@ctb0809"">Relatar problema</a>"
"12","Exame-23@ctb0809",-46.26666667,-18.53333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-23@ctb0809"">Relatar problema</a>"
"13","Exame-22@ctb0809",-46.46666667,-18.56666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-22@ctb0809"">Relatar problema</a>"
"14","Exame-28@ctb0809",-46.06666667,-18.95,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-28@ctb0809"">Relatar problema</a>"
"15","Exame-30@ctb0809",-47.51666667,-18.96666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-30@ctb0809"">Relatar problema</a>"
"16","Exame-33@ctb0809",-47.41666667,-18.55,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-33@ctb0809"">Relatar problema</a>"
"17","Exame-31@ctb0809",-47.51666667,-18.75,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-31@ctb0809"">Relatar problema</a>"
"18","Exame-35@ctb0809",-46.61666667,-18.83333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-35@ctb0809"">Relatar problema</a>"
"19","Exame-40@ctb0809",-46.26666667,-19.18333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-40@ctb0809"">Relatar problema</a>"
"20","Exame-41@ctb0809",-46.43333333,-19.7,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-41@ctb0809"">Relatar problema</a>"
"21","Exame-38@ctb0809",-45.96666667,-19.75,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-38@ctb0809"">Relatar problema</a>"
"22","Exame-42@ctb0809",-46.23333333,-19.83333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-42@ctb0809"">Relatar problema</a>"
"23","Exame-39@ctb0809",-46,-19.3,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-39@ctb0809"">Relatar problema</a>"
"24","Exame-37@ctb0809",-46.15,-19.18333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oX1FPaEVkRmthN3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=Exame-37@ctb0809"">Relatar problema</a>"
