"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","PERFIL-5@ctb0607",-37.81666667,-11.41666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-5@ctb0607"">Relatar problema</a>"
"2","PERFIL-80@ctb0607",-37.41666667,-11.33333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-80@ctb0607"">Relatar problema</a>"
"3","PERFIL-102@ctb0607",-36.51666667,-10.43333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-102@ctb0607"">Relatar problema</a>"
"4","PERFIL-95@ctb0607",-36.48333333,-10.43333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-95@ctb0607"">Relatar problema</a>"
"5","PERFIL-23@ctb0607",-37.66666667,-11.28333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-23@ctb0607"">Relatar problema</a>"
"6","PERFIL-11@ctb0607",-37.81666667,-11.43333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-11@ctb0607"">Relatar problema</a>"
"7","PERFIL-2@ctb0607",-37.3,-10.68333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-2@ctb0607"">Relatar problema</a>"
"8","PERFIL-61@ctb0607",-37.4,-11.13333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-61@ctb0607"">Relatar problema</a>"
"9","PERFIL-1@ctb0607",-37.55,-11.06666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-1@ctb0607"">Relatar problema</a>"
"10","PERFIL-14@ctb0607",-36.7,-10.35,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-14@ctb0607"">Relatar problema</a>"
"11","PERFIL-74@ctb0607",-37.01666667,-10.51666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-74@ctb0607"">Relatar problema</a>"
"12","PERFIL-48@ctb0607",-36.71666667,-10.28333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-48@ctb0607"">Relatar problema</a>"
"13","PERFIL-30@ctb0607",-37.38333333,-10.98333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-30@ctb0607"">Relatar problema</a>"
"14","PERFIL-57@ctb0607",-37.4,-11.21666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-57@ctb0607"">Relatar problema</a>"
"15","PERFIL-19@ctb0607",-37.38333333,-11.26666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-19@ctb0607"">Relatar problema</a>"
"16","PERFIL-24@ctb0607",-37.18333333,-10.18333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-24@ctb0607"">Relatar problema</a>"
"17","PERFIL-12@ctb0607",-37.31666667,-11.25,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-12@ctb0607"">Relatar problema</a>"
"18","PERFIL-59@ctb0607",-37.56666667,-11.41666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-59@ctb0607"">Relatar problema</a>"
"19","PERFIL-75@ctb0607",-37.6,-11.35,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-75@ctb0607"">Relatar problema</a>"
"20","PERFIL-56@ctb0607",-37.25,-10.25,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-56@ctb0607"">Relatar problema</a>"
"21","PERFIL-111@ctb0607",-37.16666667,-11.11666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-111@ctb0607"">Relatar problema</a>"
"22","PERFIL-105@ctb0607",-37.16666667,-11.11666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-105@ctb0607"">Relatar problema</a>"
"23","PERFIL-78@ctb0607",-37.16666667,-11.11666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-78@ctb0607"">Relatar problema</a>"
"24","PERFIL-15@ctb0607",-36.71666667,-10.35,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-15@ctb0607"">Relatar problema</a>"
"25","PERFIL-99@ctb0607",-37.18333333,-10.93333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-99@ctb0607"">Relatar problema</a>"
"26","PERFIL-97@ctb0607",-37.18333333,-10.91666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-97@ctb0607"">Relatar problema</a>"
"27","PERFIL-89@ctb0607",-37.18333333,-10.91666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-89@ctb0607"">Relatar problema</a>"
"28","PERFIL-100@ctb0607",-37.18333333,-10.93333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-100@ctb0607"">Relatar problema</a>"
"29","PERFIL-26@ctb0607",-37.55,-11.31666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-26@ctb0607"">Relatar problema</a>"
"30","PERFIL-20@ctb0607",-36.63333333,-10.3,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-20@ctb0607"">Relatar problema</a>"
"31","PERIL-38@ctb0607",-37.51666667,-11.01666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERIL-38@ctb0607"">Relatar problema</a>"
"32","PERFIL-64@ctb0607",-37.78333333,-11.48333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-64@ctb0607"">Relatar problema</a>"
"33","PERFIL-42@ctb0607",-37.6,-11.33333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-42@ctb0607"">Relatar problema</a>"
"34","PERFIL-37@ctb0607",-37.66666667,-11.18333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-37@ctb0607"">Relatar problema</a>"
"35","PERFIL-98@ctb0607",-37.18333333,-10.93333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oamg0VnZUZVZ6NVE"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=PERFIL-98@ctb0607"">Relatar problema</a>"
