"","observacao_id","coord_x","coord_y","sharing","mailto"
"1","38-EXTRA@ctb0760",-39.16666667,-14.91666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNDJMU0VBQWhya3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=38-EXTRA@ctb0760"">Relatar problema</a>"
"2","39-EXTRA@ctb0760",-39.21666667,-15.16666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNDJMU0VBQWhya3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=39-EXTRA@ctb0760"">Relatar problema</a>"
"3","15-EXTRA@ctb0760",-38.51666667,-12.16666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNDJMU0VBQWhya3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=15-EXTRA@ctb0760"">Relatar problema</a>"
"4","1@ctb0760",-41.86666667,-12.08333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNDJMU0VBQWhya3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=1@ctb0760"">Relatar problema</a>"
"5","17-EXTRA@ctb0760",-38.68333333,-12.58333333,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNDJMU0VBQWhya3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=17-EXTRA@ctb0760"">Relatar problema</a>"
"6","9@ctb0760",-39.7,-14.01666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNDJMU0VBQWhya3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=9@ctb0760"">Relatar problema</a>"
"7","2@ctb0760",-40.83333333,-12.66666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNDJMU0VBQWhya3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=2@ctb0760"">Relatar problema</a>"
"8","9-EXTRA@ctb0760",-40.26666667,-12.06666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNDJMU0VBQWhya3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=9-EXTRA@ctb0760"">Relatar problema</a>"
"9","8@ctb0760",-39.96666667,-13.36666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNDJMU0VBQWhya3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=8@ctb0760"">Relatar problema</a>"
"10","4@ctb0760",-39.61666667,-12.51666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNDJMU0VBQWhya3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=4@ctb0760"">Relatar problema</a>"
"11","37-EXTRA@ctb0760",-40.18333333,-14.41666667,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNDJMU0VBQWhya3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=37-EXTRA@ctb0760"">Relatar problema</a>"
"12","5@ctb0760",-41.48333333,-13.05,"<a href=""https://drive.google.com/open?id=0B7xsLbrOA23oNDJMU0VBQWhya3c"">Acessar dados</a>","<a href=""mailto:fe-br@googlegroups.com?subject=5@ctb0760"">Relatar problema</a>"
